3,1139771190859,1.072351933e-01,5.052566528e-02,-2.904093266e-01
3,1139771200857,6.598770618e-02,1.883831024e-01,-5.657178164e-02
3,1139771210856,1.649744511e-01,3.787078857e-01,1.119662672e-01
3,1139771220855,-2.126704454e-01,-2.977275848e-01,2.255546600e-01
3,1139771230854,-5.803872347e-01,-5.651464462e-01,3.550992012e-01
3,1139771240852,-5.156314373e-01,-5.545463562e-01,3.268050849e-01
3,1139771250851,-3.919945955e-01,-4.953136444e-01,2.213558853e-01
3,1139771260850,-3.366043568e-01,-2.606048584e-01,-6.589535624e-03
3,1139771270849,-3.359398842e-01,-2.604627609e-01,-3.756355494e-03
3,1139771280847,-3.733555079e-01,-3.445472717e-01,-3.537735343e-01
3,1139771290846,-2.214374542e-01,-2.873439789e-01,-6.154720187e-01
3,1139771300845,-3.273439407e-01,-2.635164261e-01,-7.384222150e-01
3,1139771310844,-3.851584196e-01,-2.425251007e-01,-6.858440042e-01
3,1139771320843,-3.988379240e-01,-1.882286072e-01,-5.217596889e-01
3,1139771330841,-3.579491377e-01,-1.527070999e-01,-3.727045953e-01
3,1139771340840,-2.914035320e-01,-1.384220123e-01,-2.213576436e-01
3,1139771350839,-2.486146688e-01,-3.790664673e-02,-9.619805962e-02
3,1139771360838,-1.827007532e-01,2.652168274e-02,-1.196371689e-01
3,1139771370836,-5.822682381e-02,4.088211060e-02,-1.755987853e-01
3,1139771380835,2.272045612e-02,4.843330383e-02,-2.442459762e-01
3,1139771390834,3.968071938e-02,-4.682254791e-02,-3.169340491e-01
3,1139771400833,-8.964312077e-02,-3.217105865e-01,-3.539213538e-01
3,1139771410831,-1.189432144e-01,-4.793806076e-01,-3.064152300e-01
3,1139771420830,-2.894871235e-01,-4.000139236e-01,-2.749027014e-01
3,1139771430829,-4.182031155e-01,-2.538442612e-01,-2.765417695e-01
3,1139771440827,-4.842967987e-01,-2.277975082e-01,-3.115674257e-01
3,1139771450826,-5.375097990e-01,-2.044172287e-01,-3.443075418e-01
3,1139771460825,-5.581463575e-01,-1.740503311e-01,-3.597487509e-01
3,1139771470824,-5.820182562e-01,-1.486301422e-01,-4.314490855e-01
3,1139771480822,-5.557962656e-01,-1.902961731e-01,-3.509276807e-01
3,1139771490821,-4.477664232e-01,-1.600656509e-01,-2.590767741e-01
3,1139771500820,-4.053477049e-01,-4.337310791e-02,-1.829634607e-01
3,1139771510818,-3.713141680e-01,9.750556946e-02,-1.767155081e-01
3,1139771520817,-4.158413410e-01,1.259393692e-01,-2.167864591e-01
3,1139771530816,-5.181933641e-01,6.331062317e-02,-2.525551915e-01
3,1139771540815,-5.233302116e-01,1.007461548e-02,-2.735239565e-01
3,1139771550813,-5.804626942e-01,-4.782295227e-02,-3.272918463e-01
3,1139771560812,-6.686241627e-01,-2.326278687e-01,-3.274271190e-01
3,1139771570811,-6.516817808e-01,-2.738208771e-01,-3.696393073e-01
3,1139771580810,-5.908181667e-01,-3.411998749e-01,-3.678456545e-01
3,1139771590808,-5.672844648e-01,-3.533353806e-01,-3.747254014e-01
3,1139771600807,-5.363599062e-01,-3.247451782e-01,-3.680263162e-01
3,1139771610806,-5.008215904e-01,-2.411899567e-01,-3.154848218e-01
3,1139771620805,-4.969397783e-01,-1.960783005e-01,-2.108591050e-01
3,1139771630803,-3.732678890e-01,-8.396339417e-02,-1.240028888e-01
3,1139771640802,-5.286084414e-01,-1.129312515e-01,-1.199601889e-01
3,1139771650801,-3.800773621e-01,1.070089340e-01,-1.770913601e-01
3,1139771660800,-3.649332523e-01,2.408475876e-01,-2.898479104e-01
3,1139771670798,-2.530871630e-01,1.565456390e-01,-3.825979531e-01
3,1139771680797,-1.670236588e-01,-2.034521103e-01,-6.239033937e-01
3,1139771690796,-1.443535089e-01,-3.912973404e-01,-6.364024878e-01
3,1139771700795,3.872027397e-01,-1.125087738e-01,-5.304989219e-01
3,1139771710794,6.962355375e-01,-2.020273209e-01,-3.723937571e-01
3,1139771720792,2.897957563e-01,-6.986179352e-01,-1.603771150e-01
3,1139771730791,1.670770645e-01,-5.801877975e-01,1.050909609e-01
3,1139771740790,2.967053652e-01,-1.908617020e-01,9.349033237e-02
3,1139771750789,4.005887508e-01,6.964969635e-02,-7.121559978e-02
3,1139771760787,4.390701056e-01,1.364183426e-01,-3.850209117e-01
3,1139771770786,3.901542425e-01,-3.380298615e-02,-7.145829201e-01
3,1139771780785,4.139375687e-01,-2.138442993e-01,-9.341266751e-01
3,1139771790784,4.756225348e-01,-1.589918137e-01,-9.657721519e-01
3,1139771800783,2.052053213e-01,-2.545394897e-01,-8.713945150e-01
3,1139771810782,7.730722427e-04,-3.864192963e-01,-7.153902650e-01
3,1139771820781,-6.762087345e-02,-4.035701752e-01,-5.608093739e-01
3,1139771830780,-5.682373047e-02,-3.531856537e-01,-4.581357241e-01
3,1139771840778,-7.453668118e-02,-3.094425201e-01,-3.889684379e-01
3,1139771850777,-1.617462635e-01,-2.053556442e-01,-3.785076141e-01
3,1139771860776,-3.516899347e-01,-2.902812958e-01,-4.595084488e-01
3,1139771870775,-3.770796061e-01,-3.919725418e-01,-5.825908184e-01
3,1139771880774,-1.928272247e-01,-3.760318756e-01,-6.617467403e-01
3,1139771890773,-6.009626389e-02,-4.150371552e-01,-6.328791380e-01
3,1139771900771,3.967612982e-01,-4.660100937e-01,-5.456770062e-01
3,1139771910770,5.935447216e-01,-7.802200317e-01,-7.257667780e-01
3,1139771920769,9.546794891e-01,-1.188397408e+00,-4.113008976e-01
3,1139771930768,1.116661072e+00,-1.132568359e+00,-1.120568812e-01
3,1139771940767,1.316549897e+00,-6.287918091e-01,7.781884074e-02
3,1139771950766,1.391515136e+00,1.869821548e-01,-1.952494085e-01
3,1139771960765,1.111998796e+00,2.200765610e-01,-2.173129767e-01
3,1139771970763,3.068870306e-01,1.643438339e-01,-3.378684819e-01
3,1139771980762,2.161945105e-01,3.318700790e-01,-2.418876737e-01
3,1139771990761,9.952425957e-03,4.956464767e-01,3.346139938e-02
3,1139772000760,-2.551754713e-01,4.128265381e-01,1.792850792e-01
3,1139772010759,-2.143218517e-01,3.633422852e-01,5.890038610e-01
3,1139772020758,-2.425546646e-01,2.807931900e-01,9.018481970e-01
3,1139772030756,-4.643281698e-01,-1.963615417e-02,8.681554198e-01
3,1139772040755,-8.020670414e-01,-1.625032425e-01,6.480789185e-01
3,1139772050754,-1.097773314e+00,-3.294239044e-01,3.226722479e-01
3,1139772060753,-1.379472136e+00,-4.605073929e-01,1.995338500e-02
3,1139772070752,-1.677966118e+00,-4.885396957e-01,-3.139419556e-01
3,1139772080751,-1.913642645e+00,-4.850454330e-01,-3.967619240e-01
3,1139772090749,-2.005971670e+00,-3.800811768e-01,-3.358520269e-01
3,1139772100748,-2.031689405e+00,-3.076286316e-01,-2.539223731e-01
3,1139772110747,-1.931896210e+00,-2.511396408e-01,-2.857297361e-01
3,1139772120745,-1.528159738e+00,1.649951935e-02,-4.173046649e-01
3,1139772130744,-1.203473330e+00,2.510528564e-01,-6.215981245e-01
3,1139772140743,-8.415491581e-01,5.193386078e-01,-9.153420329e-01
3,1139772150742,-5.324742794e-01,6.703557968e-01,-1.270427704e+00
3,1139772160740,-2.984715700e-01,7.304849625e-01,-1.590588927e+00
3,1139772170739,-3.320896626e-02,7.718944550e-01,-1.875481129e+00
3,1139772180738,2.050900459e-01,7.854776382e-01,-2.097430944e+00
3,1139772190737,2.728199959e-01,7.307357788e-01,-2.193642139e+00
3,1139772200735,4.813383818e-01,6.887073517e-01,-2.141769171e+00
3,1139772210734,6.003863811e-01,5.633382797e-01,-1.987038970e+00
3,1139772220733,6.547425985e-01,3.996315002e-01,-1.736918449e+00
3,1139772230731,8.073722124e-01,2.837104797e-01,-1.451043606e+00
3,1139772240730,1.008709550e+00,1.485147476e-01,-9.663532972e-01
3,1139772250729,1.174992800e+00,2.270412445e-02,-6.391279697e-01
3,1139772260728,1.427945495e+00,-2.039012909e-01,-2.865937948e-01
3,1139772270726,1.455919981e+00,-1.985778809e-01,-2.546730340e-01
3,1139772280725,1.875632405e+00,-6.007366180e-01,3.773708642e-01
3,1139772290724,2.186165333e+00,-7.136764526e-01,5.909903049e-01
3,1139772300723,2.281297207e+00,-7.984580994e-01,6.271057129e-01
3,1139772310722,2.187883854e+00,-8.290090561e-01,6.176097393e-01
3,1139772320720,1.977815151e+00,-8.219995499e-01,3.935299814e-01
3,1139772330719,1.776187658e+00,-7.413969040e-01,8.570800722e-02
3,1139772340718,1.395753860e+00,-6.805601120e-01,-1.728746146e-01
